sample_name,fname,min_t,max_t,label,species,quality,site,date,classID,class,fold,subset,INCT20955_ABSENCE,INCT20955_BOAFAB_F,INCT20955_BOAFAB_M,INCT20955_PHYCUV_F,INCT20955_PHYCUV_M,INCT41_ABSENCE,INCT41_BOAALB_F,INCT41_BOAALB_M,INCT41_BOALUN_F,INCT41_BOALUN_M,INCT41_DENCRU_F,INCT41_DENCRU_M,INCT41_PHYCUV_F,INCT41_PHYCUV_M,INCT41_PHYMAR_F,INCT41_PHYMAR_M,INCT41_PITAZU_F,INCT41_PITAZU_M
SAMPLE_01779_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,33,36,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01780_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,36,39,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01781_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,39,42,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01782_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,42,45,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01783_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,45,48,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01784_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,48,51,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01785_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,51,54,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01786_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,54,57,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01787_INCT20955_BOAFAB_M_FOLD_3.wav,INCT20955_20200111_203000,57,60,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 20:30:00,2,INCT20955_BOAFAB_M,3,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01788_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,0,3,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01789_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,3,6,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01790_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,6,9,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01791_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,9,12,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01792_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,12,15,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01793_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,15,18,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01794_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,18,21,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01795_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,21,24,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01796_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,24,27,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01797_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,27,30,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01798_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,30,33,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01799_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,33,36,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01800_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,36,39,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01801_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,39,42,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01802_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,42,45,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01803_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,45,48,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01804_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,48,51,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01805_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,51,54,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01806_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,54,57,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01807_INCT20955_PHYCUV_F_FOLD_3.wav,INCT20955_20200111_203000,57,60,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 20:30:00,5,INCT20955_PHYCUV_F,3,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01808_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,0,3,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01809_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,3,6,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01810_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,6,9,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01811_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,9,12,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01812_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,12,15,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01813_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,15,18,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01814_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,18,21,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01815_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,21,24,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01816_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,24,27,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01817_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,27,30,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01818_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,30,33,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01819_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,33,36,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01820_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,36,39,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01821_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,39,42,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01822_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,42,45,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01823_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,45,48,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01824_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,48,51,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01825_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,51,54,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01826_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,54,57,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01827_INCT20955_BOAFAB_M_FOLD_1.wav,INCT20955_20200111_211500,57,60,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:15:00,2,INCT20955_BOAFAB_M,1,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01828_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,0,3,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01829_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,3,6,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01830_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,6,9,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01831_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,9,12,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01832_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,12,15,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01833_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,15,18,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01834_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,18,21,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01835_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,21,24,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01836_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,24,27,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01837_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,27,30,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01838_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,30,33,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01839_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,33,36,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01840_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,36,39,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01841_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,39,42,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01842_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,42,45,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01843_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,45,48,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01844_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,48,51,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01845_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,51,54,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01846_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,54,57,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01847_INCT20955_PHYCUV_F_FOLD_1.wav,INCT20955_20200111_211500,57,60,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:15:00,5,INCT20955_PHYCUV_F,1,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01848_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,0,3,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01849_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,3,6,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01850_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,6,9,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01851_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,9,12,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01852_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,12,15,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01853_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,15,18,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01854_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,18,21,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01855_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,21,24,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01856_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,24,27,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01857_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,27,30,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01858_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,30,33,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01859_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,33,36,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01860_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,36,39,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01861_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,39,42,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01862_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,42,45,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01863_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,45,48,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01864_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,48,51,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01865_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,51,54,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01866_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,54,57,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01867_INCT20955_BOAFAB_M_FOLD_2.wav,INCT20955_20200111_213000,57,60,BOAFAB_M,BOAFAB,M,INCT20955,2020-01-11 21:30:00,2,INCT20955_BOAFAB_M,2,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01868_INCT20955_PHYCUV_F_FOLD_2.wav,INCT20955_20200111_213000,0,3,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:30:00,5,INCT20955_PHYCUV_F,2,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01869_INCT20955_PHYCUV_F_FOLD_2.wav,INCT20955_20200111_213000,3,6,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:30:00,5,INCT20955_PHYCUV_F,2,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01870_INCT20955_PHYCUV_F_FOLD_2.wav,INCT20955_20200111_213000,6,9,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:30:00,5,INCT20955_PHYCUV_F,2,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_01871_INCT20955_PHYCUV_F_FOLD_2.wav,INCT20955_20200111_213000,9,12,PHYCUV_F,PHYCUV,F,INCT20955,2020-01-11 21:30:00,5,INCT20955_PHYCUV_F,2,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
